,SecurityID,p,q,v_mu,omega,alpha1,alpha2,beta1,beta2
0,34319,2,0,-0.002295149612529791,0.00017492307056329946,0.2846066521438751,0.487446637113033,1.128188682593546e-07,1.1281826749275792e-07
0,34318,1,0,-0.01740751381722422,0.007815612409592278,0.27105392380908655,0.0,0.0,0.0
0,34317,2,0,-0.005083917825089766,0.0003069830460902166,2.6222111218326657e-15,0.8096332674271504,8.881784197001254e-15,5.329070518200751e-15
0,34316,1,1,-0.0028577937845884888,1.3466121530662415e-05,0.09998222631577379,0.09998222601363305,0.3499377926376136,0.34993779263852337
0,34315,2,0,-0.007121824828793649,7.182368077978182e-05,3.1297161085503786e-13,3.0610485293270515e-13,5.783389399672354e-15,0.7540870830748029
0,34314,1,1,-0.002141003948881599,3.584664578167873e-05,0.09999949337197453,0.09999949337197453,0.3499982268019108,0.3499982268019108
0,34312,1,1,-0.0018243454112109655,4.012274248214159e-05,0.004999983404365625,0.004999983404365625,0.34499885490122806,0.34499885490122806
0,34310,1,1,-0.0012778814727958116,8.916758436261632e-06,0.004999965396626629,0.004999965396626629,0.44499692029977,0.44499692029977
0,34309,1,1,-0.002542060047781571,0.00034476739192236224,2.6618903480494414e-13,2.9744261131496213e-13,0.126985730262795,0.10778604960343276
0,34306,1,0,0.001568738581364135,0.00011113950941687408,0.6010161276989223,8.792594525327738e-12,2.1537603357678577e-11,0.1867609740207156
0,34303,1,0,-0.003665002123549017,0.0001441540386866882,0.554785331831215,7.364284042389916e-15,0.0,0.0
0,34301,1,0,-0.004906589903614489,0.00026897442985812983,0.12311012245256277,0.0,0.0,0.0
0,34297,1,0,-0.0006450700621765914,5.4386256426911054e-05,0.0999996597890037,0.09999965979385042,0.24999914947087204,0.2499991494703427
0,34290,1,0,-0.008579258488325893,0.0001107841342123562,0.0,1.17880262172276e-13,0.21326897350045146,0.620986756629588
0,34283,1,0,7.080107473683941e-05,0.00029622943257186435,0.039008191809164414,0.0,4.262147905416274e-09,3.162408144521321e-09
0,34281,2,0,0.0005769116014331799,0.00014085993375772602,0.0,0.6506657288962546,0.0,0.0
0,34279,1,0,0.0019324155370355975,0.0004518198121841479,0.07503722136239499,1.287226531533955e-16,1.2751752341182034e-15,0.11756775434420334
0,34277,1,1,-0.003255263752848192,1.7318811073968312e-05,0.0049999893989339465,0.00499998939959058,0.4449990533182678,0.4449990533183786
0,34275,1,1,-0.0022157499896000295,5.586844891910612e-05,0.34313925117829747,5.192141747026208e-13,5.822627187623091e-13,0.3371377992298896
0,34273,1,0,-0.013164361019883762,0.00028651183584988077,0.5736971085915594,0.0,0.0,0.18773971941705037
0,34272,1,0,-0.009911053522321479,0.00033536311543027177,0.0,0.0,0.8167208936820483,0.0
0,34271,1,0,-0.00184016590912175,1.1545859527839691e-05,0.4517797109431673,0.014195491892732521,0.0259632486239742,0.5112345325530917
0,34269,1,1,-0.006483105805677559,0.0002745655521414998,0.5591936359849216,0.3621717582553572,1.6139564221396615e-11,0.07863460574200999
0,34267,2,0,-0.015326418574167732,0.0014459276297219133,0.17299821716964883,0.6660241901702347,0.0,0.0
0,34266,1,1,-0.004705006653102133,5.262854671687533e-05,0.004999974701658703,0.004999974696940511,0.44499774621299687,0.4449977462129803
0,34265,2,0,-0.0032101067905754175,1.9108281852403074e-05,0.004999977387755027,0.004999977884136454,0.44499788412366065,0.44499788412746044
0,34263,2,0,-0.0024258920467870658,6.310138469036756e-05,0.09999971321637446,0.10000001694595133,0.1499995698245151,0.14999956982453805
0,34261,1,0,-0.0020103904836197817,3.3133748522473905e-06,0.09999972596737726,0.09999972597257584,0.38999893088855647,0.3899989308891043
0,34259,1,1,-0.0036982200438693815,6.511574320680296e-05,0.005,0.005,0.345,0.345
0,34257,1,0,-0.002024669187025643,0.00015699748336776205,0.6800376249545709,0.009768363020682519,5.1462460604186216e-17,0.07496617444593821
0,34253,1,0,0.0006827648314888949,0.0005498467922374254,0.3308608377160781,0.0,0.0,0.0
0,34247,1,1,-0.006029730378769325,2.281697006899834e-05,0.004999972777324532,0.004999972722184835,0.44499754428838645,0.4449975442891356
0,34236,1,0,-0.002806927897310894,7.176451854485084e-05,0.09999954637066101,0.09999954637718964,0.24999886592600254,0.24999886592628473
0,34234,1,1,-0.0018884012934173293,5.714016085569222e-06,0.09999959788229636,0.09999959787712982,0.38999843167171466,0.3899984316729834
0,34232,1,1,-0.003300733070940155,1.78947747466894e-05,0.0999996511417198,0.09999965114189172,0.34999877899187365,0.34999877899200166
0,34230,1,0,-0.002310772823965776,2.49230619089392e-05,0.024999888805614247,0.024999888799992535,0.42499810852056213,0.4249981085210088
0,34229,1,1,-0.0007258653522169245,0.0001405027017554063,0.0625940588943597,0.4809138053537714,0.08559148605534384,0.08559148684131418
0,34228,1,0,-0.002348115970387171,9.866990314775114e-05,0.9727286661594805,0.027271333840519534,2.954952799956537e-17,0.0
0,34226,1,0,0.0029342261285345166,0.000189925398531017,0.2963606117729613,0.0,0.0,0.44283734563211985
0,34225,1,0,-0.00438965521621902,0.00024152229275140033,0.9162846507672635,0.0,0.0,0.08371534923275664
0,34224,1,0,0.0014354346898641577,0.0001038209088456904,1.4498360336552296e-16,1.6018576760190793e-16,7.451693186978395e-06,0.8804244890046891
0,34222,1,0,-0.0018207318853930901,0.00024199419851432375,0.9735563992626334,0.026443600737403445,0.0,1.0909150420968001e-14
0,34221,1,0,0.004067871854724087,0.0003950091603908353,3.23389499955303e-13,1.074748669898012e-12,0.13545599327846558,0.8645440067206938
0,34219,2,0,-0.002456190014681519,0.00028765727636576564,0.07834533137336656,0.40490810939161664,0.0,0.0
0,34215,2,0,-0.005606256763809363,0.000268207699109683,0.0057690674630631105,0.38524074390259777,0.11939926604746395,0.0
0,34212,1,0,0.005671097695375308,0.0008257867602692827,0.9895509068925579,4.2832682161331684e-10,0.0,0.0
0,34211,2,1,-0.007626574450247263,0.00011160033123287983,0.0,0.4091941844674736,0.38718584733245126,0.0
0,34210,1,0,-0.0002983368292532086,5.971138370449132e-06,0.1,0.1,0.35,0.35
0,34195,2,0,-0.0003020840075848351,0.0001296472963488929,0.17312019647591237,0.6924609350508638,0.13441886847312515,2.86491290101255e-14
0,34194,1,0,-0.004276198044819549,6.1016355876906435e-05,0.09999896202011757,0.09999896207342514,0.34999636701788195,0.3499963670171348
0,34183,1,0,-0.007084670648379769,5.478700210698766e-11,3.075032037791092e-07,3.0774561359362934e-07,1.8052320091637284e-06,0.9794528719362794
0,34177,2,2,-0.02191353444716147,0.0018925173462130303,2.93536600891776e-11,0.7173736448478834,0.032641585799336285,0.24998476936101913
0,34166,1,0,-0.004497322797055049,0.00024301507016410572,0.3925220963611287,9.325873374629535e-14,3.6415315139535e-14,5.3290705144140606e-14
0,34158,1,0,0.00138529608276776,0.0006165762520877827,0.3375693254530015,1.1783800221022568e-12,4.316649622370838e-12,4.345071859001532e-12
0,34156,1,0,-0.00132054710822989,8.690853256514976e-05,0.005,0.005,0.345,0.345
0,34148,1,0,-0.0026739062848911838,6.0060046195348305e-05,0.004999916366602979,0.004999916366602979,0.4449925566276651,0.4449925566276651
0,34146,2,0,-0.00521210884556526,0.0001681037687380877,0.19334991114526207,0.2800828178898258,0.0,0.0
0,34145,1,0,0.0022638843396210417,8.924908961410784e-12,6.079527828713152e-10,4.693130733475025e-10,0.9877828771134287,1.4711303445696218e-05
0,34144,2,0,-0.009334044370065868,0.0010453259466787278,1.4072714056118794e-08,0.22754736090344643,2.1183207410112152e-08,2.1134857762811897e-08
0,34143,1,0,-0.001355345137509762,0.00023079212510212973,0.6676304998809123,0.0,0.0,0.0
0,34142,1,0,0.0010982701886583283,0.0002699358055109213,0.542374974776076,0.22153069674662315,2.603833387695509e-07,6.741611802434392e-07
0,34139,1,0,-0.006562971155297759,6.379526088090765e-05,0.0,0.0,0.0,0.8014098448590061
0,34137,1,0,-0.0070820037887285685,4.097183641240585e-05,0.004999943929476942,0.004999943929476942,0.44499500972344785,0.44499500972344785
0,34136,1,1,-0.009814740081495776,2.78617607824511e-10,7.518297085775046e-12,2.783224780928898e-12,3.517381309074531e-13,0.9549146282425658
0,34135,1,0,-0.0011550035385471725,0.0005909928736106669,0.8618550656017637,2.0789558233558895e-13,1.864550631567426e-13,5.972231160222489e-13
0,34134,1,0,-0.007726691329336641,7.987012374805814e-05,0.004999938662899722,0.004999938662794892,0.4449945391646439,0.4449945391646714
0,34133,1,2,0.0034571482558730313,9.655353113787078e-05,0.6123542052716736,2.8220457451985606e-10,9.55272215056735e-10,0.3876457934087873
0,34132,1,2,-0.008331995282817554,1.9748620169606863e-06,1.950829686242697e-12,9.945190649100462e-11,0.0,0.9255512899420059
0,34131,2,1,-0.010491140959190078,1.4394237725222638e-09,0.04253392685963572,9.634639036954503e-07,2.552362176163953e-06,0.8672840070031863
0,34129,1,0,-0.01177738162187967,9.324422877250644e-05,2.489297982587866e-10,2.1110971562697933e-10,0.9217737005789755,1.1387491960423203e-06
0,34121,1,0,0.007254047501664105,0.00047061306629806425,1.0,0.0,0.0,0.0
0,34120,1,1,-0.004634918717583102,4.697829272468682e-05,3.514581927423915e-12,9.985888747370395e-10,8.701027898047253e-12,0.7789984795215423
0,34118,1,0,-0.006265026898142245,6.196057947167378e-06,0.0,0.0,1.0,0.0
0,34117,2,0,-0.002649707187106545,0.00010838287885489067,4.1392814662673725e-11,4.134635993504733e-11,4.7870957496219654e-11,0.16856297672663753
0,34116,1,0,-0.004687319881316921,8.658494972200729e-05,0.0049999769699594744,0.004999976955063482,0.34499840836594287,0.3449984083656922
0,34111,1,0,-0.009696926946521424,0.00010256567280217146,0.0,0.0,0.0,0.7428652095263494
0,34107,1,1,-0.004311621275403194,2.346475469729815e-05,0.004999984476017457,0.004999984460607005,0.44499861525681345,0.4449986152568038
0,34105,1,0,-0.00680475621731512,4.1326280650507856e-05,0.004999941612853015,0.004999941612853015,0.44499480354391835,0.44499480354391835
0,34103,1,0,-0.008551294823730921,7.838354196960024e-07,8.960666528084312e-09,0.05094240440087728,1.6069484104281015e-10,0.9212255434059168
0,34101,1,0,-0.008903901927448957,7.078464781096303e-08,4.31013286562431e-06,4.310483047990921e-06,0.15889813988699383,0.8219167088608139
0,34099,1,0,0.0019371126653648287,0.001573194771050821,0.09146628855473977,0.0,0.5103668984418558,0.22717619873483771
0,34098,2,0,-0.0019144173603696034,5.6149023095175134e-06,0.0999992434645884,0.0999992434776334,0.38999704943461394,0.3899970494388101
0,34097,2,0,-0.0028697483758753106,0.0005982619776695738,0.03293360875504824,0.2244731531095938,0.0,0.0
0,34096,2,0,-7.09803320877534e-05,2.341582017896473e-05,0.041027728056000086,0.04102772844130978,0.24715992996152805,0.5758441395466181
0,34095,2,0,-0.0008710540735813932,0.00014418352716226142,0.0,0.9918183872295113,0.0,0.0
0,34093,1,0,-0.0015551589659379412,3.185495410371134e-05,0.0995511702886068,0.09955116469072686,0.38824959597583025,0.3882495950400095
0,34092,1,0,-0.00524135204530579,4.853834247175878e-07,4.200410615990934e-05,6.350726799985336e-06,0.5099661464697777,0.47508915929062884
0,34091,1,0,0.0038841764403963054,0.0003475372548102214,0.9819634986730013,0.0,0.01803650132698004,1.514634008382496e-14
0,34088,1,1,-0.000497033149687741,0.0,0.00020795346845361821,0.00020796650811609647,0.3340662676650313,0.6419977020267241
0,34087,1,0,-0.0019609060468334712,8.592479462625069e-05,0.7584166663442004,8.789965579853323e-13,6.369958450590591e-13,0.08276789852724588
0,34085,1,0,-0.007813158137594657,0.0002109066950693595,1.0,1.1076909221532748e-17,1.0598696055508215e-17,6.592332420147148e-17
0,34083,2,0,-0.010193327417985384,0.00033891064749471436,0.004892270487457506,0.2774784461922956,0.0,0.0
0,34081,1,0,0.0006813360019305941,0.0005046361655617636,0.38612765067715,0.421892333370295,0.1683696481209611,2.88368172266798e-08
0,34080,2,0,-0.007412499137820768,5.558274762859336e-05,0.08999701536116825,0.19002213815619454,0.22499253840275618,0.2249925384029917
0,34079,2,0,-0.0010899104895078667,0.0003469859811402722,0.39109167483258056,0.5005647360351714,4.865737151995565e-07,4.303533214671281e-07
0,34078,1,0,-0.00820120130686966,0.0011115038353038426,0.0,0.13873277765969852,0.47463408262944884,0.0
0,34076,1,0,-0.000303986639410599,1.0473927383786716e-10,1.4363038122277776e-12,0.00890760517251021,1.6545420739090044e-13,0.9640659757245598
0,34075,1,0,0.002750652675035874,0.0003404536612166901,0.46878876667314007,0.0,0.0,0.28462650765772407
0,34074,1,0,0.012745794435184787,0.00013775680521045308,5.179482724678232e-14,5.672135075249809e-14,0.9590011836254366,0.040998456910966645
0,34073,1,0,-0.00029004092347450534,0.0010634268822549595,0.12246678258521276,0.08329669244965067,0.42849384361682114,1.215062472511363e-13
0,34071,1,0,-0.0029720811865473814,8.716036205689716e-05,8.528742290085755e-14,1.2052173907461523e-13,5.6745186158097405e-06,0.8813796560264054
0,34070,1,0,-0.003920714881227124,0.00023188055743536722,0.5035142954783192,0.11230520751298334,1.0059199612739228e-10,0.09160055225095738
0,34069,1,1,-0.0016753740644825064,1.7437912560955187e-05,0.09999861775271289,0.09999861775331156,0.3899946091492542,0.38999460914954887
0,34067,1,0,-0.0062442983292149284,1.7801004572433816e-05,4.068566722244346e-12,6.355088799195563e-12,0.9159957647536241,5.679120916292503e-10
0,34065,1,0,0.0017884357024439592,0.00012100491611835066,0.6092529509000298,0.0,2.791431037333261e-09,0.21500705966831987
0,34064,1,0,-0.004273352717590946,0.001065129302567251,0.0,5.88136209656866e-15,0.0029937060337913526,1.91853664375165e-12
0,34062,2,0,-0.0009167930375487462,0.00012409327767339833,0.31892530147234427,0.46417054070056274,0.0,0.0
0,34060,1,1,-0.006827726756116329,1.6763330689635226e-05,1.1173889139172728e-08,1.1174917852312253e-08,0.999918834403375,8.105181453362309e-05
0,34059,1,1,-0.0032475399087027604,0.000192605828386949,2.2827306529566915e-11,2.293250136125929e-11,0.16300175821772206,0.09024053779815289
0,34058,1,0,-0.002531139436835879,5.567371909733018e-05,0.44733394137977717,1.3593673695913286e-15,0.004136292854527224,0.5485297657656534
0,34057,1,1,-0.002560849036056113,1.8015370926533168e-05,0.004999978222562152,0.0049999782233195724,0.4450001877889085,0.44500029113379785
0,34054,1,0,-0.008415036250524173,1.2898885724190148e-12,7.085653187732134e-09,7.149722935892739e-09,0.0,0.9815723352188389
0,34053,1,0,-0.009620483715340576,2.3133792063239517e-08,0.14050920104281672,1.136083561631403e-10,6.123207205248006e-11,0.8256721238983453
0,34051,1,0,-0.009478320094544565,0.00034398542431519143,0.2768210241106611,0.17672804132933032,0.0,0.0
0,34049,1,0,-0.0074861011999656,0.0007235966370793069,0.22091880642464365,0.10140409046603203,0.0,0.0
0,34048,2,2,0.0057312627372241125,4.8001240299686653e-05,0.0,0.43972790929804195,1.3003765615999907e-11,0.5602720906893424
0,34047,1,1,-0.0056103308588685424,0.0,4.931548342177868e-05,4.607242845512203e-05,0.16308069802566647,0.8021113842695673
0,34041,1,0,-0.004380036621916681,0.0002191517813973037,0.9423888679062842,5.488871321622938e-14,5.822353696320412e-14,3.35570770465044e-13
0,34039,2,0,0.0005602807098039982,5.901232088969278e-05,0.09732830966680223,0.09732825780769866,0.34048057335708376,0.34048060123281443
0,34038,1,1,0.0007551834562733137,7.703317004948762e-06,0.004995977305186024,0.004995977305186024,0.44503728166007156,0.44507203800359607
0,34036,1,0,6.77187327070421e-06,3.962247594371082e-05,0.004999950522046987,0.004999950467845879,0.44499555038794314,0.444995550388669
0,34035,2,1,-0.0047809360591840955,0.00013951346295502888,2.7429259738478664e-08,0.6034191989436462,0.00013985240640931542,7.538929840066497e-05
0,34034,1,0,-0.007204126133588425,2.1582298388726404e-05,0.004999984466176656,0.0049999844416863315,0.44499858990422436,0.4449985899054669
0,34033,1,0,-0.012640400795491169,0.0024600934210732383,0.20484735237648066,0.0,3.200647609899064e-11,3.313002654698171e-11
0,34031,1,0,-0.006274545656266098,2.388804008088749e-08,1.265910248829214e-11,3.0664997966462584e-05,0.9691972470159673,0.016909754329590482
0,34028,1,0,-0.00621145410544131,2.592743634721457e-14,7.859095947240882e-13,1.2651598590987365e-12,3.526738310558514e-14,0.9744978546626714
0,34027,1,1,-0.006168115379572118,1.5912036228390664e-10,7.012547442198804e-10,8.880695822395326e-10,0.9974813953289674,0.0001416609986551461
0,34025,1,0,-0.010985224629666342,0.000655693950589722,0.4477349418737287,0.15816860887972167,0.0,0.07039301944920755
0,34023,1,1,-0.005862660093761416,2.476083748139169e-05,0.004999454114701699,0.0049994540253758355,0.44495138062606693,0.444951380626539
0,34022,1,2,-0.004974415833735127,0.00013781787373714528,0.1808368541482136,0.4642259095187183,7.950700512836323e-15,0.2557619329227574
0,34021,1,1,-0.011051064174880993,3.564514973346231e-09,1.1451461873564617e-06,1.153937533938913e-06,0.9783750609209726,0.0010763177887955502
0,34020,1,0,-0.00809231488774002,0.0011258751022670448,0.2350737624257875,4.1994320997147575e-15,9.58915803806106e-16,9.795882404816086e-16
0,34019,1,0,-0.012069552945496723,8.543858416751382e-05,0.0,0.0,3.6835698807076107e-06,0.9999963452922397
0,34017,2,0,-0.005942945834857777,2.4675458911423544e-05,0.004999891471378458,0.004999891394548182,0.4449902900467415,0.4449902900486756
0,34015,1,0,-0.0051597273851640806,0.00017868622515921644,0.15492580910275153,0.1689591361647183,0.03772077669133194,0.0
0,34013,1,1,0.0003002024496579285,0.00010217537631619563,0.23221435132758778,0.2805540070303342,0.2902287778377037,4.681651324788659e-15
0,34012,1,1,-0.005069435498071771,0.00010119758769967345,0.18597716705623077,0.0,0.0,0.4589804613780424
0,34011,2,0,-0.0012864520344516215,4.413161585692821e-05,0.09999982093177427,0.10000161161397389,0.14999973139771253,0.14999973139773903
0,34010,1,0,-0.006238176587228833,0.00040697463923225334,0.13142773671576416,2.299456743871877e-13,5.005943882168311e-12,0.37183827241986545
0,34009,1,0,0.00010798174287942599,3.7749412327033066e-05,0.10000169365819825,0.09999981186205284,0.24999952958562807,0.24999952958611796
0,34008,1,0,-0.01140978833118942,3.1617089549769725e-11,4.936278119502033e-11,0.041139338763616334,2.5060559835024438e-11,0.9322749010991129
0,34007,1,0,-0.005605341072311284,5.765588490078905e-05,0.0,0.0,0.89090288959308,0.0
0,34005,1,0,-0.006643505863668826,6.0543801386471505e-05,0.005,0.005,0.445,0.445
0,34002,1,0,-0.006286484001823979,0.0002707919940145398,0.3302227970241169,0.06877896607668617,1.3070521166452366e-16,3.014873373141293e-15
0,34001,2,0,-0.0063891968472358125,0.00039970545784769664,0.0,0.9169602783842795,0.0,0.0
0,34000,1,0,-0.005157821254021954,6.719911594460685e-05,3.189974714512423e-16,7.267713435166673e-16,0.055975632357070274,0.7766359363286555
0,33999,1,0,0.04707734648160285,0.00013063684102232738,0.00499999999996578,0.00499999999996578,0.34499999999993153,0.3449999999999658
0,33995,1,2,-0.001198063702185661,6.5976225200372065e-06,0.008509027430762046,0.10120474564301246,0.018468828508683796,0.7820429236513106
0,33994,2,2,-0.0003340150194041506,0.0,4.229587411954275e-05,4.229024513699995e-05,0.0037657830378641836,0.8950917598910809
0,33993,1,1,-0.00956795920686424,3.46176218986515e-05,0.005,0.005,0.445,0.445
0,33992,1,0,0.00012508211939473332,0.0002727187570305398,0.060790594033830504,0.0,0.0,0.3218556696259685
0,33989,1,1,-0.00039710492102813084,5.145935395577065e-06,0.1,0.1,0.39,0.39
0,33988,1,1,-0.003319620644779861,8.496722230169727e-06,0.1,0.1,0.39,0.39
0,33987,1,2,-0.018036867563667826,0.0006813619070722241,0.9024538614235005,1.889719062780346e-07,7.328791899647654e-07,0.09754440145148721
0,33986,1,0,-0.000654368582146463,0.00038939816117818533,0.28258648634362354,0.0,0.0,0.0
0,33984,1,0,-0.0032396373564573637,0.0003250924986851248,0.33273110420561686,0.010339202377744681,0.0,0.0
0,33982,2,0,-0.00226651261463401,0.00011095730313906477,0.10000379475877243,0.09999957836007481,0.1499993675410191,0.14999936754117654
0,33980,1,1,-0.0014656195033642008,2.8285873394320592e-05,0.00499995,0.00499995,0.44499555,0.44499555
0,33979,2,0,-0.0022146140978265404,0.0005980927540121922,0.28541212949074046,0.21995430320972442,0.0,0.0
0,33978,1,0,-0.0007411714653475761,6.499386524840368e-05,0.09065244028466675,0.09065207633998672,0.22555827234754275,0.2255582422709904
0,33976,1,0,-0.0011808574273106437,0.00014459941908020912,0.0,0.1753933502887882,0.4645864101118549,0.0
0,33975,1,0,-0.004369116235830809,0.0002895987308105752,0.3337772326577349,0.028067379566403976,2.2976682832502983e-15,4.955564074646191e-15
0,33974,1,0,-0.011151518735410907,0.0011675542250202517,0.15462216795956032,0.0,0.0,0.4865327846317797
0,33973,1,1,0.0004045257781471345,2.355269842865361e-06,0.09999982098556387,0.09999982107647626,0.38999930064177374,0.38999930066824806
0,33970,1,1,-0.009533714549244711,0.0,0.003268403926426506,1.6187359163754883e-09,5.008427165768358e-09,0.943488920638603
0,33969,2,0,-0.00018702238177111883,1.1301169352790183e-05,0.005,0.005,0.445,0.445
0,33967,2,0,0.0005005510693724257,6.010441121104911e-06,0.09999956396892117,0.09999956401731017,0.38999829839189326,0.38999829842313966
0,33966,2,0,-0.0006632189716643834,4.352225321199255e-05,0.10000242768905403,0.09999973025677178,0.24999932564192942,0.24999932564192942
0,33962,1,0,-0.012414421200755194,0.00016955960157964404,0.0,0.0,3.1969245654569827e-09,0.5820089526546333
0,33959,1,1,-0.002016985028109185,0.0002815835610981409,0.04881362436535099,0.2771975823220775,0.3672213675887302,0.0
0,33957,1,0,0.0025482778291035465,0.0008218734222553458,0.5055454705983907,6.083105007844906e-08,9.124734918798343e-08,9.127305064025668e-08
0,33955,1,1,0.0005042710712176039,4.863066560575953e-05,0.21727272763953123,0.03289679775903613,0.14707416582166857,0.2250406086625209
0,33953,1,0,0.0013033251877932698,0.0024389963545350937,1.0,0.0,0.0,0.0
0,33951,1,0,-0.0009792872372072134,0.0019247994671428915,0.3299901832241096,2.2879476091478515e-13,7.664979762011213e-14,1.0063061495202314e-13
0,33950,1,1,-0.0016582915838337334,9.465534159619821e-05,0.15600332803822817,0.0,0.31351127582087945,0.21813924102129026
0,33948,2,0,-0.00012314611464818656,0.00046793627094434586,0.2362745991072709,0.4176079526798834,0.06498709094758151,0.06498710592948588
0,33945,1,0,-0.0005409198198471094,0.000903773189117676,0.24992858886573946,0.0,6.813548973981845e-10,6.712683820876124e-10
0,33943,2,0,0.0007574142213642416,0.00013374621269764809,0.6877546420669507,0.11215561064850603,1.0209237795755748e-19,4.875618414565015e-16
0,33941,1,1,-0.004897470841347668,0.0001596410525418373,0.32245222926241995,0.0,0.0,0.5517753423423895
0,33940,2,0,-0.002972440385123456,6.701445767862288e-05,0.004999999752625608,0.004999999752601757,0.3449999829293289,0.34499998292932876
0,33939,1,1,0.0011637125769375744,3.949241941792785e-06,0.09998620607427687,0.09998620680931528,0.3899456941619004,0.38994569463109235
0,33935,1,0,-0.0005399731619444772,8.49396747165662e-06,0.09521194670977425,0.09521194671904022,0.3713265921719069,0.3713265921713892
0,33934,2,0,-0.005045738036774365,5.528852039255669e-05,0.004996796467683158,0.004996797467223061,0.44466919700364954,0.44466919700630886
0,33933,1,0,-0.00035753242504780894,4.146648839507772e-05,0.005,0.005,0.445,0.445
0,33932,1,1,-0.003584038917393529,9.59459530694367e-05,3.197827422381036e-09,3.223737629691276e-09,0.0,0.0
0,33931,2,0,-0.006620896608459064,3.83371458262657e-05,0.004999950667066678,0.004999950985128319,0.4449955507532446,0.4449955507542239
0,33926,2,0,-0.00897003848940298,3.343593339693313e-05,0.004999982397516789,0.004999982392475033,0.4449984321184883,0.44499843211849055
0,33925,1,0,-0.011802135247366568,1.07530323189499e-09,2.1054400876864694e-06,2.105435398241689e-06,0.9868796633802825,0.002309504820085869
0,33917,2,0,-0.023271219524235064,0.0026022961579008465,0.00786402217560653,0.5266909882170097,2.7254556616308005e-11,0.020193647584771615
0,33916,1,0,-0.010312121233891072,1.6793048533653594e-07,0.0972901279844631,3.923361354833621e-10,5.839186118246818e-13,0.8377495710348503
0,33914,1,0,-0.00617345705112288,6.0518493530916485e-05,0.04998406421185821,0.049984064227223686,0.39987251297966164,0.3998725129790948
0,33913,2,0,-0.002906760451291952,0.00015175088451554797,3.826473397273087e-06,0.8154364114897308,0.01795515088146356,5.739689266030944e-06
0,33912,1,0,-0.011967954481166205,1.858559466620252e-05,0.0,0.0,1.0,0.0
0,33911,1,0,-0.010720507478995148,0.00013104932032609475,7.865128032866512e-14,8.29416447078082e-14,0.0,0.83869361439711
0,33909,1,0,-0.012943837316749139,0.00026338922408560196,0.026606359296191966,8.483390968190504e-15,1.1432702509354643e-15,0.7475959232174163
0,33908,1,0,-0.01578876609780328,0.0001135534291541156,4.532065477927966e-08,4.5542927264649885e-08,0.9464230630832104,7.667972864333487e-05
0,33906,1,0,-0.01997387130765195,0.006306736423068381,1.0,0.0,0.0,0.0
0,33904,1,0,-0.023621946306829903,0.0004999486551471031,5.838312284824724e-14,2.126455236969029e-13,1.6184601686563649e-12,0.9999999999982584
0,33902,2,0,1.2162125812647915,3.883441586312426e-15,1.5304721078149236e-13,6.393186797861801e-13,0.00729673003571206,0.9248188713321774
0,33899,1,0,-0.008065847486561742,4.184799392912519e-05,0.0049449479666082135,0.004944948151863838,0.4400796643575371,0.44007966424239287
0,33895,1,0,-0.0020079768839199943,7.673138198170233e-05,0.09999952788029169,0.09999952788572886,0.24999881969749985,0.24999881969769408
0,33893,1,1,-0.0020551638151102302,7.541324807767538e-06,4.671865489389789e-07,4.6011116767899633e-07,0.999896004587668,9.397130946388083e-05
0,33892,1,2,-0.002746558966299977,0.00010153813783418717,0.8740572776226387,6.774164394377565e-09,2.375292488451121e-08,0.12594298452358377
0,33890,1,0,-0.006924267781392342,2.1556009151616186e-07,1.4776710042584135e-12,2.7576285234410358e-12,0.06978322998518557,0.9087399889248042
0,33889,1,0,-0.004862740304210414,0.0010303045503744725,0.10049868872796641,0.10355022311589257,0.3895396277985427,0.0
0,33888,1,0,-0.010426339502355199,5.899316304432815e-05,0.0,5.667963286236511e-13,1.0,0.0
0,33887,1,0,-0.012688432877571409,0.0024630642977509177,0.0,0.24554756986837123,0.2705979835083003,3.9386299451684765e-16
0,33881,1,1,0.0031670480002340745,0.0003995621212011012,0.0,0.0,1.4838731348457204e-09,9.43464769528845e-10
0,33875,2,0,-0.004441500645465599,0.0004065902857820588,0.7121725674010791,0.09995708300869875,0.0,1.4331282296841398e-14
0,33870,1,0,-0.004482395210762932,8.530471123502714e-05,1.191336781231073e-10,1.9355211743921269e-10,0.3808990439360611,1.3620977514257368e-07
0,33869,1,0,0.0007834543474756337,0.0013899771807903312,0.9043532461190473,3.538264330158681e-06,5.306943138218874e-06,5.306931952833218e-06
0,33867,1,0,-0.0037476825757869164,0.000385340565186944,0.046944866892472126,0.0,0.0,0.0
0,33865,1,0,-0.005990927335148865,2.068316017075112e-09,4.943239648928601e-12,4.023229683916156e-12,0.9917772578716484,4.0145926938159236e-07
0,33863,1,0,-0.00829386594986329,0.0011463425722895207,0.7093910885511495,0.0,0.0,0.0
0,33861,1,1,0.004019481255155549,7.905661365205927e-05,0.0,0.0,0.9531245134536848,0.0
0,33859,1,1,-0.0012124145362219863,4.123813390891377e-06,0.09999975370624896,0.0999997537570566,0.3899990391710552,0.38999903918414613
0,33852,1,1,-0.004866635018785354,1.1384900800475522e-05,0.004999986927462074,0.004999986927462074,0.4450001887155655,0.44500009860449663
0,33851,2,0,-0.011272777367836532,5.6461123530256615e-05,0.004999916120539618,0.004999916120539618,0.4449925347280261,0.4449925347280261
0,33850,1,1,-0.0007179141840550618,6.766483101870736e-06,0.09999931665093807,0.09999931665448242,0.3499973579790879,0.3499973579835091
