,Date,Close_change
349,2020-05-20,0.016651100256048545
350,2020-05-21,-0.007773596188000886
351,2020-05-22,0.0023537111885199025
352,2020-05-26,0.012289184253555296
353,2020-05-27,0.014827297119582639
354,2020-05-28,-0.0021079147620903793
355,2020-05-29,0.004812336114520699
356,2020-06-01,0.0037512345256156543
357,2020-06-02,0.00821083281710644
358,2020-06-03,0.013648979191211996
359,2020-06-04,-0.003368702061200879
360,2020-06-05,0.026211650820524124
361,2020-06-08,0.012041579439382666
362,2020-06-09,-0.007799170840929293
363,2020-06-10,-0.005313091052354446
364,2020-06-11,-0.05894405929113278
365,2020-06-12,0.013060843982557913
366,2020-06-15,0.00831221694256068
367,2020-06-16,0.018962398081031173
368,2020-06-17,-0.003600299556444031
369,2020-06-18,0.0005942199929795944
370,2020-06-19,-0.0056494949196056465
371,2020-06-22,0.006495095477655033
372,2020-06-23,0.004307419685010361
373,2020-06-24,-0.025855145959540415
374,2020-06-25,0.010959447386073906
375,2020-06-26,-0.024226905063212123
376,2020-06-29,0.01468567829727041
377,2020-06-30,0.015409875789030192
378,2020-07-01,0.005022132705049254
379,2020-07-02,0.004541251055594886
380,2020-07-06,0.015881725886237597
381,2020-07-07,-0.010818532233573208
382,2020-07-08,0.007827461901406707
383,2020-07-09,-0.005643605977707078
384,2020-07-10,0.010466201198317426
385,2020-07-13,-0.00936254101513978
386,2020-07-14,0.01340637083587981
387,2020-07-15,0.00908205072004531
388,2020-07-16,-0.0034061014823960623
389,2020-07-17,0.002848612160921471
390,2020-07-20,0.008406938927643104
391,2020-07-21,0.001679037361077107
392,2020-07-22,0.005747082159577754
393,2020-07-23,-0.01231985999890195
394,2020-07-24,-0.006190399963146853
395,2020-07-27,0.007395138702285919
396,2020-07-28,-0.0064733922441613245
397,2020-07-29,0.012428381679718825
398,2020-07-30,-0.0037502517220709963
399,2020-07-31,0.007670504840228132
400,2020-08-03,0.007181023368088013
401,2020-08-04,0.00361193058162379
402,2020-08-05,0.006429743123626652
403,2020-08-06,0.006427695385031518
404,2020-08-07,0.0006330294926806257
405,2020-08-10,0.0027422184718899345
406,2020-08-11,-0.007969132362766196
407,2020-08-12,0.013996549716919215
408,2020-08-13,-0.0020471743456673686
409,2020-08-14,-0.00017188262738165871
410,2020-08-17,0.002709842339397195
411,2020-08-18,0.0023033891356964986
412,2020-08-19,-0.004404395232809444
413,2020-08-20,0.0031586327364043765
414,2020-08-21,0.0034411069427024987
415,2020-08-24,0.010043718248138989
