,SecurityID,2019-02-28,2019-04-30,2019-06-30,2019-08-31,2019-10-31,2019-12-31
6893,12485.0,Cluster 28,Cluster 37,Cluster 9,Cluster 35,Cluster 10,Cluster 0
6894,12489.0,Cluster 28,Cluster 97,Cluster 23,Cluster 58,Cluster 58,Cluster 34
6895,12495.0,Cluster 28,Cluster 2,Cluster 15,Cluster 0,Cluster 4,Cluster 0
6896,12500.0,Cluster 28,Cluster 29,Cluster 15,Cluster 28,Cluster 21,Cluster 0
6897,12508.0,Cluster 28,Cluster 40,Cluster 15,Cluster 0,Cluster 4,Cluster 12
6898,12513.0,Cluster 28,Cluster 8,Cluster 9,Cluster 58,Cluster 58,Cluster 34
6899,12529.0,Cluster 28,Cluster 97,Cluster 15,Cluster 58,Cluster 58,Cluster 15
6900,12539.0,Cluster 28,Cluster 2,Cluster 22,Cluster 58,,
6901,12555.0,Cluster 28,Cluster 29,Cluster 15,Cluster 29,Cluster 76,Cluster 12
6902,12558.0,Cluster 28,Cluster 2,Cluster 23,Cluster 14,Cluster 18,Cluster 12
6903,12570.0,Cluster 28,Cluster 52,Cluster 15,Cluster 29,Cluster 115,Cluster 0
6904,12573.0,Cluster 28,Cluster 37,Cluster 14,Cluster 28,Cluster 8,Cluster 12
6905,12578.0,Cluster 28,Cluster 29,Cluster 9,Cluster 58,Cluster 4,Cluster 27
6906,12587.0,Cluster 28,Cluster 1,Cluster 25,Cluster 29,Cluster 1,Cluster 12
6907,12589.0,Cluster 28,Cluster 11,Cluster 9,Cluster 99,Cluster 50,Cluster 15
6908,12827.0,Cluster 28,Cluster 29,Cluster 15,Cluster 28,,
6909,12830.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 50,Cluster 15
6910,12847.0,Cluster 28,Cluster 97,Cluster 9,Cluster 28,Cluster 4,Cluster 0
6911,12855.0,Cluster 28,Cluster 29,Cluster 9,Cluster 58,Cluster 58,Cluster 12
6912,12877.0,Cluster 28,Cluster 29,Cluster 11,Cluster 58,Cluster 50,Cluster 0
6913,12891.0,Cluster 28,Cluster 97,Cluster 9,Cluster 28,Cluster 58,Cluster 34
6914,13109.0,Cluster 28,Cluster 29,Cluster 116,Cluster 28,Cluster 4,Cluster 13
6915,13140.0,Cluster 28,Cluster 52,Cluster 28,Cluster 28,Cluster 8,Cluster 13
6916,13142.0,Cluster 28,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 0
6917,13143.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 50,Cluster 0
6918,13147.0,Cluster 28,Cluster 2,Cluster 19,Cluster 12,Cluster 50,
6919,13157.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 38,Cluster 0
6920,13158.0,Cluster 28,Cluster 29,Cluster 9,Cluster 58,Cluster 0,Cluster 15
6921,13159.0,Cluster 28,Cluster 5,Cluster 26,Cluster 53,,
6922,13180.0,Cluster 28,Cluster 29,Cluster 52,Cluster 109,Cluster 4,Cluster 12
6923,13181.0,Cluster 28,Cluster 97,Cluster 5,Cluster 59,Cluster 9,Cluster 13
6924,13198.0,Cluster 28,Cluster 1,Cluster 9,Cluster 29,Cluster 17,Cluster 15
6925,13206.0,Cluster 28,Cluster 97,Cluster 9,Cluster 58,Cluster 8,Cluster 11
6926,13207.0,Cluster 28,Cluster 97,Cluster 9,Cluster 58,Cluster 1,Cluster 34
6927,13217.0,Cluster 28,Cluster 5,Cluster 91,Cluster 28,Cluster 50,Cluster 13
6928,13233.0,Cluster 28,Cluster 5,Cluster 11,Cluster 14,,
6929,13238.0,Cluster 28,Cluster 1,Cluster 9,Cluster 122,Cluster 8,Cluster 15
6930,13250.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 50,
6931,13252.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 50,Cluster 12
6932,13253.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 9,Cluster 15
6933,13260.0,Cluster 28,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 0
6934,13286.0,Cluster 28,Cluster 123,Cluster 19,Cluster 23,Cluster 4,Cluster 15
6935,13288.0,Cluster 28,Cluster 97,Cluster 13,Cluster 14,Cluster 50,Cluster 34
6936,13289.0,Cluster 28,Cluster 29,Cluster 9,Cluster 118,Cluster 58,Cluster 12
6937,13290.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 50,Cluster 12
6938,13291.0,Cluster 28,Cluster 97,Cluster 9,Cluster 28,Cluster 50,Cluster 15
6939,13294.0,Cluster 28,Cluster 29,Cluster 15,Cluster 28,Cluster 50,Cluster 39
6940,13298.0,Cluster 28,Cluster 37,Cluster 9,Cluster 14,Cluster 58,Cluster 0
6941,13299.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 12
6942,13300.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 50,Cluster 12
6943,13301.0,Cluster 28,Cluster 2,Cluster 9,Cluster 58,Cluster 58,Cluster 12
6944,13302.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 15
6945,13325.0,Cluster 28,Cluster 97,Cluster 15,Cluster 29,Cluster 58,Cluster 12
6946,13326.0,Cluster 28,Cluster 29,Cluster 14,Cluster 29,Cluster 50,Cluster 12
6947,13327.0,Cluster 28,Cluster 29,Cluster 9,Cluster 14,Cluster 9,Cluster 34
6948,13339.0,Cluster 28,Cluster 37,Cluster 9,Cluster 2,Cluster 58,Cluster 34
6949,13361.0,Cluster 28,Cluster 2,Cluster 9,Cluster 28,Cluster 58,Cluster 12
6950,13368.0,Cluster 28,Cluster 2,Cluster 23,Cluster 28,Cluster 4,Cluster 34
6951,13369.0,Cluster 28,Cluster 1,Cluster 23,Cluster 14,Cluster 70,Cluster 34
6952,13370.0,Cluster 28,Cluster 8,Cluster 9,Cluster 28,Cluster 9,Cluster 15
6953,13371.0,Cluster 28,Cluster 2,Cluster 9,Cluster 25,Cluster 58,Cluster 12
6954,13374.0,Cluster 28,Cluster 38,Cluster 9,Cluster 58,Cluster 1,
6955,13375.0,Cluster 28,Cluster 1,Cluster 9,Cluster 118,Cluster 58,Cluster 0
6956,13376.0,Cluster 28,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 12
6957,13388.0,Cluster 28,Cluster 29,Cluster 9,Cluster 58,Cluster 9,Cluster 0
6958,13405.0,Cluster 28,Cluster 97,Cluster 9,Cluster 28,Cluster 58,Cluster 15
6959,13406.0,Cluster 28,Cluster 37,Cluster 9,Cluster 28,Cluster 110,Cluster 15
6960,13428.0,Cluster 28,Cluster 120,Cluster 9,Cluster 118,Cluster 1,Cluster 44
6961,13436.0,Cluster 28,Cluster 29,Cluster 15,Cluster 14,Cluster 58,Cluster 34
6962,13450.0,Cluster 28,Cluster 12,Cluster 15,Cluster 59,Cluster 7,
6963,13454.0,Cluster 28,Cluster 2,Cluster 9,Cluster 4,Cluster 9,Cluster 34
6964,13475.0,Cluster 28,Cluster 1,Cluster 15,Cluster 59,Cluster 8,Cluster 12
6965,13499.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 15
6966,13533.0,Cluster 28,Cluster 37,Cluster 23,Cluster 29,Cluster 8,Cluster 34
6967,13537.0,Cluster 28,Cluster 37,Cluster 9,Cluster 58,Cluster 58,Cluster 0
6968,13538.0,Cluster 28,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 12
6969,13553.0,Cluster 28,Cluster 1,Cluster 15,Cluster 28,Cluster 58,Cluster 15
6970,13558.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 8,Cluster 12
6971,13563.0,Cluster 28,Cluster 97,Cluster 28,Cluster 7,Cluster 37,Cluster 15
6972,13574.0,Cluster 28,Cluster 97,Cluster 15,Cluster 28,Cluster 1,Cluster 34
6973,13582.0,Cluster 28,Cluster 2,Cluster 9,Cluster 25,Cluster 58,Cluster 15
6974,13585.0,Cluster 28,Cluster 29,Cluster 23,Cluster 58,Cluster 9,Cluster 12
6975,13590.0,Cluster 28,Cluster 97,Cluster 15,Cluster 58,Cluster 50,Cluster 12
6976,13593.0,Cluster 28,Cluster 2,Cluster 9,Cluster 59,Cluster 8,Cluster 15
6977,13603.0,Cluster 28,Cluster 1,Cluster 9,Cluster 14,Cluster 15,Cluster 0
6978,13608.0,Cluster 28,Cluster 97,Cluster 9,Cluster 58,Cluster 50,Cluster 0
6979,13638.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 0
6980,13714.0,Cluster 28,Cluster 52,Cluster 11,Cluster 29,Cluster 15,Cluster 0
6981,13913.0,Cluster 28,Cluster 2,Cluster 9,Cluster 58,Cluster 58,Cluster 12
6982,14424.0,Cluster 28,Cluster 97,Cluster 23,Cluster 14,Cluster 15,Cluster 34
6983,14427.0,Cluster 28,Cluster 2,Cluster 9,Cluster 25,Cluster 8,Cluster 12
6984,14431.0,Cluster 28,Cluster 97,Cluster 15,Cluster 29,Cluster 50,Cluster 34
6985,14432.0,Cluster 28,Cluster 1,Cluster 9,Cluster 14,Cluster 50,Cluster 12
6986,14435.0,Cluster 28,Cluster 1,Cluster 11,Cluster 29,Cluster 4,Cluster 15
6987,14441.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 28,Cluster 12
6988,14444.0,Cluster 28,Cluster 2,Cluster 9,Cluster 58,Cluster 8,Cluster 1
6989,14447.0,Cluster 28,Cluster 2,Cluster 9,Cluster 14,Cluster 1,Cluster 12
6990,14452.0,Cluster 28,Cluster 29,Cluster 23,Cluster 29,Cluster 58,Cluster 12
6991,14453.0,Cluster 28,Cluster 36,Cluster 15,Cluster 28,Cluster 4,Cluster 13
6992,14454.0,Cluster 28,Cluster 29,Cluster 9,Cluster 14,Cluster 58,Cluster 0
6993,14458.0,Cluster 28,Cluster 29,Cluster 9,Cluster 14,Cluster 8,Cluster 12
6994,14459.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 8,Cluster 12
6995,14480.0,Cluster 28,Cluster 29,Cluster 11,Cluster 58,,
6996,14540.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 9,Cluster 1
6997,14552.0,Cluster 28,Cluster 5,Cluster 15,Cluster 14,Cluster 2,
6998,14554.0,Cluster 28,Cluster 29,Cluster 9,Cluster 59,Cluster 50,
6999,14565.0,Cluster 28,Cluster 2,Cluster 23,Cluster 28,Cluster 110,Cluster 15
7000,14568.0,Cluster 28,Cluster 4,Cluster 19,Cluster 12,,
7001,14581.0,Cluster 28,Cluster 97,Cluster 23,Cluster 29,Cluster 1,Cluster 12
7002,14708.0,Cluster 28,Cluster 61,Cluster 15,Cluster 28,Cluster 4,Cluster 15
7003,14718.0,Cluster 28,Cluster 29,Cluster 11,Cluster 29,Cluster 58,Cluster 34
7004,14720.0,Cluster 28,Cluster 61,Cluster 5,Cluster 58,,
7005,14723.0,Cluster 28,Cluster 97,Cluster 9,Cluster 59,Cluster 1,Cluster 12
7006,14724.0,Cluster 28,Cluster 97,Cluster 15,Cluster 29,Cluster 50,Cluster 34
7007,14726.0,Cluster 28,Cluster 2,Cluster 9,Cluster 58,Cluster 4,Cluster 12
7008,14730.0,Cluster 28,Cluster 84,Cluster 28,Cluster 59,Cluster 1,Cluster 47
7009,14733.0,Cluster 28,Cluster 8,Cluster 0,Cluster 10,,
7010,14738.0,Cluster 28,Cluster 2,Cluster 23,Cluster 0,Cluster 10,Cluster 15
7011,14743.0,Cluster 28,Cluster 97,Cluster 28,Cluster 29,Cluster 4,Cluster 15
7012,14751.0,Cluster 28,Cluster 37,Cluster 22,Cluster 29,Cluster 8,Cluster 34
7013,14754.0,Cluster 28,Cluster 2,Cluster 116,Cluster 58,Cluster 8,Cluster 15
7014,14760.0,Cluster 28,Cluster 97,Cluster 52,Cluster 29,Cluster 8,Cluster 0
7015,14764.0,Cluster 28,Cluster 1,Cluster 49,Cluster 58,Cluster 28,Cluster 24
7016,14771.0,Cluster 28,Cluster 29,Cluster 52,Cluster 29,Cluster 8,Cluster 10
7017,14804.0,Cluster 28,Cluster 97,Cluster 95,,,
7018,14816.0,Cluster 28,Cluster 2,Cluster 9,Cluster 0,Cluster 28,Cluster 34
7019,14834.0,Cluster 28,Cluster 29,Cluster 9,Cluster 58,Cluster 58,Cluster 15
7020,14844.0,Cluster 28,Cluster 37,Cluster 9,Cluster 40,Cluster 4,Cluster 32
7021,14845.0,Cluster 28,Cluster 2,Cluster 64,,,Cluster 83
7022,14847.0,Cluster 28,Cluster 4,Cluster 9,Cluster 0,Cluster 8,Cluster 15
7023,14848.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 12
7024,14852.0,Cluster 28,Cluster 1,Cluster 9,Cluster 118,Cluster 1,Cluster 15
7025,14857.0,Cluster 28,Cluster 5,Cluster 28,Cluster 3,,
7026,14859.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 9,Cluster 15
7027,14861.0,Cluster 28,Cluster 29,Cluster 9,Cluster 14,Cluster 58,Cluster 12
7028,14863.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 34
7029,14870.0,Cluster 28,Cluster 97,Cluster 9,Cluster 14,Cluster 50,Cluster 27
7030,14872.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 12
7031,14885.0,Cluster 28,Cluster 2,Cluster 9,Cluster 58,Cluster 58,Cluster 12
7032,14889.0,Cluster 28,Cluster 52,Cluster 9,Cluster 29,Cluster 50,Cluster 0
7033,14891.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 1,Cluster 34
7034,14900.0,Cluster 28,Cluster 1,Cluster 9,Cluster 29,Cluster 50,Cluster 1
7035,14938.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 50,Cluster 12
7036,14942.0,Cluster 28,Cluster 2,Cluster 15,Cluster 29,Cluster 81,Cluster 15
7037,14944.0,Cluster 28,Cluster 2,Cluster 15,Cluster 14,Cluster 81,Cluster 15
7038,14945.0,Cluster 28,Cluster 97,Cluster 15,Cluster 58,Cluster 81,Cluster 15
7039,14996.0,Cluster 28,Cluster 1,Cluster 9,Cluster 28,Cluster 81,Cluster 10
7040,15004.0,Cluster 28,Cluster 2,Cluster 0,Cluster 29,Cluster 81,Cluster 12
7041,15012.0,Cluster 28,Cluster 2,Cluster 49,Cluster 58,Cluster 81,Cluster 12
7042,15030.0,Cluster 28,Cluster 2,Cluster 9,Cluster 59,Cluster 81,Cluster 12
7043,15034.0,Cluster 28,Cluster 1,Cluster 9,Cluster 29,Cluster 8,Cluster 12
7044,15035.0,Cluster 28,Cluster 52,Cluster 11,Cluster 0,Cluster 9,Cluster 13
7045,15037.0,Cluster 28,Cluster 36,Cluster 9,Cluster 28,Cluster 50,Cluster 15
7046,15044.0,Cluster 28,Cluster 29,Cluster 15,Cluster 28,Cluster 50,Cluster 15
7047,15045.0,Cluster 28,Cluster 2,Cluster 9,Cluster 58,Cluster 58,Cluster 12
7048,15048.0,Cluster 28,Cluster 37,Cluster 23,Cluster 59,Cluster 8,Cluster 0
7049,15050.0,Cluster 28,Cluster 61,Cluster 15,Cluster 28,Cluster 9,Cluster 34
7050,15051.0,Cluster 28,Cluster 2,Cluster 15,Cluster 28,Cluster 50,Cluster 12
7051,15056.0,Cluster 28,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 0
7052,15078.0,Cluster 28,Cluster 97,Cluster 22,Cluster 29,Cluster 15,Cluster 0
7053,15085.0,Cluster 28,Cluster 29,Cluster 9,Cluster 58,Cluster 58,Cluster 15
7054,15086.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 50,Cluster 12
7055,15087.0,Cluster 28,Cluster 2,Cluster 9,Cluster 58,Cluster 15,Cluster 1
7056,15088.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 0
7057,15089.0,Cluster 28,Cluster 97,Cluster 9,Cluster 2,Cluster 58,Cluster 0
7058,15092.0,Cluster 28,Cluster 97,Cluster 9,Cluster 14,Cluster 58,Cluster 4
7059,15097.0,Cluster 28,Cluster 2,Cluster 9,Cluster 28,Cluster 8,Cluster 1
7060,15098.0,Cluster 28,Cluster 2,Cluster 1,Cluster 14,Cluster 9,Cluster 15
7061,15101.0,Cluster 28,Cluster 2,Cluster 15,Cluster 14,Cluster 4,Cluster 31
7062,15102.0,Cluster 28,Cluster 1,Cluster 9,Cluster 14,Cluster 58,Cluster 34
7063,15105.0,Cluster 28,Cluster 4,Cluster 1,Cluster 14,Cluster 50,Cluster 34
7064,15106.0,Cluster 28,Cluster 8,Cluster 9,Cluster 9,Cluster 58,
7065,15112.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 34
7066,15113.0,Cluster 28,Cluster 85,Cluster 23,Cluster 28,Cluster 8,Cluster 53
7067,15115.0,Cluster 28,Cluster 1,Cluster 9,Cluster 29,Cluster 24,Cluster 34
7068,15117.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 50,Cluster 34
7069,15120.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 9,Cluster 34
7070,15122.0,Cluster 28,Cluster 2,Cluster 9,Cluster 14,Cluster 110,
7071,15128.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 34
7072,15135.0,Cluster 28,Cluster 29,Cluster 9,Cluster 58,Cluster 4,Cluster 34
7073,15143.0,Cluster 28,Cluster 116,Cluster 26,Cluster 40,Cluster 8,Cluster 0
7074,15147.0,Cluster 28,Cluster 97,Cluster 15,Cluster 58,Cluster 58,Cluster 12
7075,15152.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 34
7076,15153.0,Cluster 28,Cluster 2,Cluster 9,Cluster 118,Cluster 50,Cluster 15
7077,15154.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 12
7078,15155.0,Cluster 28,Cluster 2,Cluster 15,Cluster 28,Cluster 1,Cluster 70
7079,15157.0,Cluster 28,Cluster 1,Cluster 9,Cluster 58,Cluster 9,Cluster 12
7080,15161.0,Cluster 28,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 12
7081,15164.0,Cluster 28,Cluster 49,Cluster 15,Cluster 14,Cluster 11,Cluster 12
7082,15166.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 50,Cluster 12
7083,15185.0,Cluster 28,Cluster 120,Cluster 9,Cluster 28,Cluster 9,Cluster 0
7084,15187.0,Cluster 28,Cluster 29,Cluster 9,Cluster 58,Cluster 9,Cluster 31
7085,15239.0,Cluster 28,Cluster 38,Cluster 11,Cluster 58,Cluster 9,Cluster 12
7086,15244.0,Cluster 28,Cluster 1,Cluster 28,Cluster 58,Cluster 8,Cluster 25
7087,15261.0,Cluster 28,Cluster 12,Cluster 9,Cluster 58,Cluster 58,Cluster 94
7088,15266.0,Cluster 28,Cluster 52,Cluster 2,Cluster 28,Cluster 8,Cluster 12
7089,15275.0,Cluster 28,Cluster 8,Cluster 3,Cluster 14,Cluster 110,Cluster 15
7090,15276.0,Cluster 28,Cluster 29,Cluster 52,Cluster 14,Cluster 70,Cluster 34
7091,15277.0,Cluster 28,Cluster 1,Cluster 9,Cluster 29,Cluster 58,Cluster 0
7092,15280.0,Cluster 28,Cluster 1,Cluster 9,Cluster 28,Cluster 9,Cluster 34
7093,15281.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 12
7094,15288.0,Cluster 28,Cluster 2,Cluster 9,Cluster 59,Cluster 40,Cluster 0
7095,15317.0,Cluster 28,Cluster 38,Cluster 1,Cluster 29,Cluster 15,Cluster 12
7096,15319.0,Cluster 28,Cluster 29,Cluster 23,Cluster 58,Cluster 50,Cluster 12
7097,15320.0,Cluster 28,Cluster 2,Cluster 19,Cluster 13,Cluster 110,Cluster 115
7098,15321.0,Cluster 28,Cluster 97,Cluster 9,Cluster 28,Cluster 50,Cluster 12
7099,15322.0,Cluster 28,Cluster 2,Cluster 9,Cluster 28,Cluster 58,Cluster 12
7100,15323.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 9,Cluster 15
7101,15325.0,Cluster 28,Cluster 1,Cluster 9,Cluster 28,Cluster 16,Cluster 1
7102,15329.0,Cluster 28,Cluster 97,Cluster 9,Cluster 28,Cluster 9,Cluster 34
7103,15332.0,Cluster 28,Cluster 2,Cluster 15,Cluster 58,Cluster 4,Cluster 12
7104,15335.0,Cluster 28,Cluster 37,Cluster 9,Cluster 28,Cluster 9,Cluster 12
7105,15346.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 9,Cluster 12
7106,15347.0,Cluster 28,Cluster 97,Cluster 9,Cluster 28,Cluster 50,Cluster 15
7107,15348.0,Cluster 28,Cluster 1,Cluster 9,Cluster 29,Cluster 58,Cluster 15
7108,15349.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 9,Cluster 15
7109,15351.0,Cluster 28,Cluster 1,Cluster 9,Cluster 14,Cluster 58,Cluster 15
7110,15353.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 12
7111,15355.0,Cluster 28,Cluster 97,Cluster 9,Cluster 59,Cluster 58,Cluster 0
7112,15357.0,Cluster 28,Cluster 29,Cluster 52,Cluster 14,Cluster 50,Cluster 35
7113,15358.0,Cluster 28,Cluster 2,Cluster 9,Cluster 9,Cluster 58,Cluster 34
7114,15359.0,Cluster 28,Cluster 1,Cluster 9,Cluster 14,Cluster 58,Cluster 15
7115,15364.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 12
7116,15371.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 12
7117,15377.0,Cluster 28,Cluster 2,Cluster 11,Cluster 28,Cluster 58,Cluster 34
7118,15378.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 15,Cluster 1
7119,15381.0,Cluster 28,Cluster 29,Cluster 15,Cluster 14,Cluster 9,Cluster 12
7120,15382.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 12
7121,15384.0,Cluster 28,Cluster 97,Cluster 9,Cluster 52,Cluster 9,Cluster 34
7122,15385.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 50,Cluster 12
7123,15388.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 12
7124,15392.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 50,Cluster 0
7125,15396.0,Cluster 28,Cluster 1,Cluster 22,Cluster 59,Cluster 58,Cluster 0
7126,15397.0,Cluster 28,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 1
7127,15400.0,Cluster 28,Cluster 29,Cluster 23,Cluster 28,Cluster 15,Cluster 28
7128,15410.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 58,Cluster 0
7129,15412.0,Cluster 28,Cluster 65,,Cluster 28,Cluster 4,
7130,15415.0,Cluster 28,Cluster 97,Cluster 11,Cluster 58,Cluster 10,Cluster 34
7131,15417.0,Cluster 28,Cluster 29,Cluster 11,Cluster 58,Cluster 1,Cluster 15
7132,15419.0,Cluster 28,Cluster 29,Cluster 9,Cluster 14,Cluster 58,Cluster 12
7133,15423.0,Cluster 28,Cluster 37,Cluster 9,Cluster 58,Cluster 76,Cluster 0
7134,15431.0,Cluster 28,Cluster 38,Cluster 9,Cluster 28,Cluster 8,Cluster 12
7135,15434.0,Cluster 28,Cluster 1,Cluster 11,Cluster 28,Cluster 58,Cluster 12
7136,15443.0,Cluster 28,Cluster 2,Cluster 9,Cluster 28,Cluster 1,Cluster 12
7137,15444.0,Cluster 28,Cluster 2,Cluster 15,Cluster 28,Cluster 80,Cluster 34
7138,15452.0,Cluster 28,Cluster 1,Cluster 49,Cluster 28,Cluster 58,
7139,15453.0,Cluster 28,Cluster 2,Cluster 15,Cluster 14,Cluster 58,
7140,15454.0,Cluster 28,Cluster 1,Cluster 15,Cluster 14,Cluster 9,
7141,15456.0,Cluster 28,Cluster 2,Cluster 3,Cluster 58,Cluster 58,Cluster 0
7142,15458.0,Cluster 28,Cluster 1,Cluster 3,Cluster 14,Cluster 8,Cluster 12
7143,15459.0,Cluster 28,Cluster 2,Cluster 120,Cluster 58,Cluster 58,Cluster 13
7144,15460.0,Cluster 28,Cluster 2,Cluster 15,Cluster 14,Cluster 37,Cluster 34
7145,15462.0,Cluster 28,Cluster 2,Cluster 15,Cluster 14,Cluster 4,
7146,15466.0,Cluster 28,Cluster 2,Cluster 0,Cluster 3,,
7147,15470.0,Cluster 28,Cluster 29,Cluster 15,Cluster 29,Cluster 8,Cluster 0
7148,15479.0,Cluster 28,Cluster 54,Cluster 15,Cluster 0,Cluster 58,Cluster 0
7149,15481.0,Cluster 28,Cluster 97,Cluster 15,Cluster 28,Cluster 8,Cluster 3
7150,15484.0,Cluster 28,Cluster 97,Cluster 15,Cluster 14,Cluster 8,Cluster 3
7151,15485.0,Cluster 28,Cluster 97,Cluster 15,Cluster 0,Cluster 8,Cluster 3
7152,15487.0,Cluster 28,Cluster 29,Cluster 9,Cluster 28,Cluster 9,Cluster 12
7153,15488.0,Cluster 28,Cluster 121,Cluster 9,Cluster 28,Cluster 9,Cluster 12
7154,15491.0,Cluster 28,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 46
7155,15496.0,Cluster 28,Cluster 120,Cluster 9,Cluster 29,Cluster 58,Cluster 1
7156,15497.0,Cluster 28,Cluster 29,Cluster 15,Cluster 28,Cluster 58,Cluster 15
7157,15498.0,Cluster 28,Cluster 2,Cluster 6,Cluster 9,Cluster 50,Cluster 11
7158,15499.0,Cluster 28,Cluster 2,Cluster 9,Cluster 28,,
7159,15501.0,Cluster 28,Cluster 2,Cluster 9,Cluster 58,Cluster 58,Cluster 12
7160,15504.0,Cluster 28,Cluster 2,Cluster 9,Cluster 9,Cluster 4,Cluster 15
7161,15505.0,Cluster 28,Cluster 6,Cluster 9,Cluster 14,Cluster 58,Cluster 11
7162,15509.0,Cluster 28,Cluster 2,Cluster 15,Cluster 14,Cluster 8,
7163,15514.0,Cluster 28,Cluster 2,Cluster 9,Cluster 28,Cluster 50,Cluster 12
7164,15516.0,Cluster 28,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 12
7165,15518.0,Cluster 28,Cluster 97,Cluster 9,Cluster 29,Cluster 15,Cluster 34
7166,15524.0,Cluster 28,Cluster 2,Cluster 9,Cluster 28,Cluster 8,Cluster 15
7167,15527.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 8,Cluster 34
7168,15528.0,Cluster 28,Cluster 2,Cluster 9,Cluster 28,Cluster 9,Cluster 15
7169,15529.0,Cluster 28,Cluster 1,Cluster 15,Cluster 64,Cluster 24,Cluster 15
7170,15531.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 34
7171,15538.0,Cluster 28,Cluster 2,Cluster 9,Cluster 28,Cluster 50,Cluster 12
7172,15548.0,Cluster 28,Cluster 1,Cluster 9,Cluster 14,Cluster 58,Cluster 34
7173,15554.0,Cluster 28,Cluster 29,Cluster 0,Cluster 58,Cluster 50,Cluster 12
7174,15555.0,Cluster 28,Cluster 1,Cluster 9,Cluster 14,Cluster 50,Cluster 12
7175,15556.0,Cluster 28,Cluster 38,Cluster 0,Cluster 29,Cluster 58,Cluster 1
7176,15558.0,Cluster 28,Cluster 29,Cluster 9,Cluster 29,Cluster 8,Cluster 15
