,SecurityID,2019-02-28,2019-04-30,2019-06-30,2019-08-31,2019-10-31,2019-12-31
11751,43146.0,Cluster 112,Cluster 64,Cluster 32,Cluster 100,Cluster 16,Cluster 88
11752,44477.0,Cluster 112,Cluster 20,Cluster 120,Cluster 80,Cluster 76,Cluster 77
11753,45708.0,Cluster 112,Cluster 107,,,Cluster 120,Cluster 52
11754,46558.0,Cluster 112,Cluster 64,Cluster 52,Cluster 97,Cluster 44,Cluster 100
11755,46562.0,Cluster 112,Cluster 5,Cluster 27,Cluster 6,Cluster 69,Cluster 120
11756,46563.0,Cluster 112,Cluster 64,Cluster 50,Cluster 26,Cluster 123,Cluster 44
11757,46810.0,Cluster 112,Cluster 105,Cluster 30,Cluster 36,Cluster 14,Cluster 7
11758,48487.0,Cluster 112,Cluster 61,Cluster 61,Cluster 116,Cluster 95,Cluster 113
11759,48561.0,Cluster 112,Cluster 82,Cluster 53,Cluster 109,Cluster 94,Cluster 26
11760,49397.0,Cluster 112,Cluster 8,Cluster 110,Cluster 109,Cluster 66,Cluster 89
11761,49928.0,Cluster 112,Cluster 59,Cluster 97,Cluster 78,Cluster 21,Cluster 23
11762,50759.0,Cluster 112,Cluster 110,Cluster 64,Cluster 56,Cluster 8,Cluster 121
11763,51740.0,Cluster 112,Cluster 119,Cluster 15,Cluster 8,Cluster 20,Cluster 36
11764,51899.0,Cluster 112,Cluster 55,Cluster 20,Cluster 6,Cluster 123,Cluster 53
11765,52752.0,Cluster 112,Cluster 12,Cluster 90,Cluster 26,Cluster 25,Cluster 120
11766,52848.0,Cluster 112,Cluster 96,Cluster 10,Cluster 8,Cluster 64,Cluster 98
11767,52897.0,Cluster 112,Cluster 110,Cluster 93,Cluster 47,Cluster 52,Cluster 38
11768,53011.0,Cluster 112,Cluster 112,Cluster 101,Cluster 73,Cluster 63,Cluster 105
11769,53491.0,Cluster 112,Cluster 55,Cluster 117,Cluster 83,Cluster 102,Cluster 89
11770,53546.0,Cluster 112,Cluster 7,Cluster 90,Cluster 18,Cluster 92,Cluster 18
11771,53589.0,Cluster 112,Cluster 19,Cluster 77,Cluster 119,Cluster 58,Cluster 63
11772,53926.0,Cluster 112,Cluster 12,Cluster 70,Cluster 97,Cluster 53,Cluster 61
11773,1952.0,Cluster 113,Cluster 77,Cluster 42,Cluster 96,Cluster 29,Cluster 89
11774,2957.0,Cluster 113,Cluster 89,Cluster 111,Cluster 77,Cluster 108,
11775,3029.0,Cluster 113,Cluster 26,Cluster 63,Cluster 42,Cluster 29,Cluster 89
11776,3491.0,Cluster 113,Cluster 14,Cluster 49,Cluster 56,Cluster 76,Cluster 35
11777,4061.0,Cluster 113,Cluster 47,Cluster 96,Cluster 64,Cluster 9,Cluster 62
11778,4214.0,Cluster 113,Cluster 37,Cluster 18,Cluster 102,Cluster 59,Cluster 31
11779,5612.0,Cluster 113,Cluster 85,Cluster 41,Cluster 29,Cluster 38,Cluster 48
11780,6899.0,Cluster 113,Cluster 110,,,Cluster 18,Cluster 73
11781,13242.0,Cluster 113,Cluster 21,Cluster 89,Cluster 89,Cluster 116,Cluster 7
11782,14478.0,Cluster 113,Cluster 119,Cluster 104,Cluster 3,Cluster 26,Cluster 78
11783,16196.0,Cluster 113,Cluster 30,,Cluster 100,Cluster 42,Cluster 82
11784,17456.0,Cluster 113,Cluster 51,Cluster 13,Cluster 98,Cluster 74,Cluster 44
11785,18214.0,Cluster 113,Cluster 89,Cluster 16,Cluster 6,Cluster 38,Cluster 18
11786,19836.0,Cluster 113,Cluster 29,Cluster 86,Cluster 70,Cluster 43,Cluster 93
11787,19923.0,Cluster 113,Cluster 120,Cluster 9,Cluster 15,Cluster 99,Cluster 58
11788,20274.0,Cluster 113,Cluster 63,Cluster 12,Cluster 18,Cluster 52,Cluster 86
11789,20275.0,Cluster 113,Cluster 18,Cluster 101,Cluster 49,Cluster 56,Cluster 13
11790,20954.0,Cluster 113,Cluster 26,Cluster 110,Cluster 3,Cluster 102,Cluster 23
11791,21084.0,Cluster 113,Cluster 77,Cluster 72,Cluster 18,Cluster 68,Cluster 121
11792,21185.0,Cluster 113,Cluster 104,Cluster 85,Cluster 99,Cluster 69,Cluster 65
11793,24005.0,Cluster 113,Cluster 89,Cluster 109,,,
11794,25099.0,Cluster 113,Cluster 6,Cluster 95,Cluster 102,Cluster 20,Cluster 47
11795,29859.0,Cluster 113,Cluster 58,Cluster 92,Cluster 113,Cluster 41,Cluster 33
11796,30632.0,Cluster 113,Cluster 33,Cluster 97,Cluster 56,Cluster 46,Cluster 31
11797,31409.0,Cluster 113,Cluster 74,Cluster 14,Cluster 112,Cluster 57,
11798,31420.0,Cluster 113,Cluster 12,Cluster 43,Cluster 54,Cluster 41,Cluster 88
11799,32965.0,Cluster 113,Cluster 65,Cluster 2,Cluster 47,Cluster 88,Cluster 19
11800,33525.0,Cluster 113,Cluster 58,Cluster 29,Cluster 37,Cluster 91,Cluster 42
11801,34011.0,Cluster 113,Cluster 36,Cluster 90,Cluster 100,Cluster 27,Cluster 103
11802,34120.0,Cluster 113,Cluster 79,Cluster 115,Cluster 35,Cluster 1,Cluster 124
11803,34959.0,Cluster 113,Cluster 12,Cluster 61,Cluster 70,Cluster 42,Cluster 94
11804,39441.0,Cluster 113,Cluster 77,Cluster 30,Cluster 3,Cluster 83,Cluster 77
11805,39537.0,Cluster 113,Cluster 2,Cluster 98,Cluster 41,Cluster 12,Cluster 113
11806,39557.0,Cluster 113,Cluster 59,Cluster 32,Cluster 122,Cluster 99,Cluster 55
11807,39790.0,Cluster 113,Cluster 59,Cluster 13,Cluster 37,Cluster 31,Cluster 100
11808,40238.0,Cluster 113,Cluster 34,Cluster 53,Cluster 64,Cluster 72,Cluster 105
11809,40401.0,Cluster 113,,,Cluster 46,Cluster 0,Cluster 17
11810,41041.0,Cluster 113,Cluster 58,Cluster 74,Cluster 29,Cluster 52,Cluster 92
11811,41043.0,Cluster 113,Cluster 97,Cluster 122,Cluster 118,Cluster 77,Cluster 45
11812,41089.0,Cluster 113,Cluster 87,Cluster 104,Cluster 111,Cluster 7,Cluster 22
11813,41165.0,Cluster 113,Cluster 48,Cluster 120,Cluster 119,Cluster 0,
11814,43699.0,Cluster 113,Cluster 35,Cluster 13,Cluster 107,Cluster 16,Cluster 44
11815,44387.0,Cluster 113,Cluster 42,Cluster 79,Cluster 16,,
11816,44406.0,Cluster 113,Cluster 100,Cluster 103,Cluster 34,Cluster 124,Cluster 81
11817,44515.0,Cluster 113,Cluster 115,Cluster 91,Cluster 65,Cluster 18,Cluster 53
11818,44640.0,Cluster 113,Cluster 68,Cluster 15,Cluster 23,Cluster 114,Cluster 55
11819,46433.0,Cluster 113,Cluster 122,Cluster 30,Cluster 109,Cluster 12,Cluster 30
11820,46498.0,Cluster 113,Cluster 122,Cluster 56,Cluster 9,Cluster 46,Cluster 113
11821,46547.0,Cluster 113,Cluster 2,Cluster 49,Cluster 66,Cluster 104,Cluster 18
11822,46868.0,Cluster 113,Cluster 30,Cluster 98,Cluster 58,Cluster 35,Cluster 102
11823,46950.0,Cluster 113,Cluster 94,Cluster 92,Cluster 112,,Cluster 119
11824,48226.0,Cluster 113,Cluster 31,Cluster 41,Cluster 64,,
11825,48852.0,Cluster 113,Cluster 116,Cluster 30,Cluster 124,Cluster 72,Cluster 85
11826,49346.0,Cluster 113,Cluster 113,Cluster 67,Cluster 114,Cluster 29,Cluster 91
11827,49412.0,Cluster 113,Cluster 63,Cluster 50,Cluster 15,Cluster 32,Cluster 45
11828,50523.0,Cluster 113,Cluster 3,Cluster 90,Cluster 61,Cluster 116,Cluster 51
11829,51392.0,Cluster 113,Cluster 84,Cluster 74,Cluster 3,Cluster 110,Cluster 6
11830,51658.0,Cluster 113,Cluster 12,Cluster 16,Cluster 107,Cluster 96,
11831,51825.0,Cluster 113,Cluster 8,Cluster 119,Cluster 107,Cluster 34,Cluster 112
11832,51918.0,Cluster 113,Cluster 62,Cluster 19,Cluster 10,Cluster 27,
11833,52191.0,Cluster 113,Cluster 17,,Cluster 120,Cluster 28,
11834,53343.0,Cluster 113,Cluster 67,Cluster 64,Cluster 74,Cluster 40,
11835,53569.0,Cluster 113,,,Cluster 46,Cluster 42,Cluster 17
11836,53697.0,Cluster 113,Cluster 114,Cluster 49,Cluster 106,,
11837,53955.0,Cluster 113,Cluster 4,Cluster 63,Cluster 34,,
11838,4933.0,Cluster 114,Cluster 10,Cluster 36,Cluster 61,Cluster 46,Cluster 114
11839,6984.0,Cluster 114,Cluster 52,Cluster 43,Cluster 77,Cluster 77,Cluster 89
11840,8076.0,Cluster 114,Cluster 1,Cluster 117,Cluster 10,Cluster 66,Cluster 120
11841,9228.0,Cluster 114,Cluster 75,Cluster 87,Cluster 49,Cluster 107,
11842,9555.0,Cluster 114,Cluster 31,Cluster 91,Cluster 0,Cluster 41,Cluster 18
11843,12383.0,Cluster 114,Cluster 67,Cluster 114,Cluster 124,Cluster 0,Cluster 62
11844,15202.0,Cluster 114,Cluster 122,Cluster 85,Cluster 39,Cluster 25,Cluster 95
11845,15260.0,Cluster 114,Cluster 76,Cluster 55,Cluster 57,Cluster 8,Cluster 109
11846,15961.0,Cluster 114,Cluster 32,Cluster 43,Cluster 1,Cluster 121,Cluster 120
11847,19053.0,Cluster 114,Cluster 119,Cluster 36,Cluster 73,Cluster 123,Cluster 87
11848,19586.0,Cluster 114,Cluster 82,Cluster 86,Cluster 100,Cluster 18,Cluster 122
11849,19711.0,Cluster 114,Cluster 119,Cluster 87,Cluster 28,Cluster 23,Cluster 77
11850,19862.0,Cluster 114,Cluster 118,Cluster 86,Cluster 13,,
11851,20149.0,Cluster 114,Cluster 34,Cluster 123,Cluster 11,Cluster 41,Cluster 91
11852,21158.0,Cluster 114,Cluster 26,Cluster 19,,,
11853,21326.0,Cluster 114,Cluster 49,Cluster 9,Cluster 78,Cluster 114,Cluster 10
11854,21354.0,Cluster 114,Cluster 17,Cluster 123,Cluster 122,Cluster 18,Cluster 57
11855,21687.0,Cluster 114,Cluster 94,Cluster 97,Cluster 81,Cluster 99,Cluster 4
11856,21972.0,Cluster 114,Cluster 31,,,,
11857,26690.0,Cluster 114,Cluster 15,Cluster 55,Cluster 112,Cluster 110,Cluster 16
11858,29874.0,Cluster 114,Cluster 24,Cluster 86,Cluster 63,Cluster 110,Cluster 120
11859,32413.0,Cluster 114,Cluster 92,Cluster 68,Cluster 31,Cluster 82,Cluster 113
11860,32661.0,Cluster 114,Cluster 121,Cluster 10,Cluster 25,Cluster 10,Cluster 33
11861,32730.0,Cluster 114,Cluster 63,Cluster 24,Cluster 22,Cluster 96,Cluster 93
11862,32818.0,Cluster 114,Cluster 3,Cluster 60,Cluster 93,Cluster 5,Cluster 96
11863,33156.0,Cluster 114,Cluster 92,Cluster 70,Cluster 9,Cluster 1,Cluster 96
11864,33329.0,Cluster 114,Cluster 106,Cluster 20,Cluster 58,Cluster 98,Cluster 5
11865,33398.0,Cluster 114,Cluster 30,Cluster 73,Cluster 29,Cluster 19,Cluster 124
11866,33483.0,Cluster 114,Cluster 120,Cluster 110,Cluster 75,Cluster 38,Cluster 95
11867,33520.0,Cluster 114,Cluster 22,Cluster 44,Cluster 99,Cluster 18,Cluster 78
11868,33640.0,Cluster 114,Cluster 44,Cluster 9,Cluster 73,Cluster 16,Cluster 68
11869,34444.0,Cluster 114,Cluster 114,Cluster 60,Cluster 75,Cluster 67,Cluster 47
11870,35208.0,Cluster 114,Cluster 69,Cluster 49,Cluster 41,Cluster 1,Cluster 12
11871,35529.0,Cluster 114,Cluster 34,Cluster 85,Cluster 70,Cluster 116,Cluster 117
11872,36166.0,Cluster 114,Cluster 84,Cluster 63,Cluster 74,Cluster 42,
11873,39516.0,Cluster 114,Cluster 82,Cluster 70,Cluster 49,,
11874,39603.0,Cluster 114,Cluster 41,Cluster 41,Cluster 100,Cluster 93,Cluster 22
11875,39689.0,Cluster 114,Cluster 47,Cluster 93,Cluster 23,Cluster 25,Cluster 98
11876,39783.0,Cluster 114,Cluster 72,Cluster 83,Cluster 100,Cluster 7,Cluster 22
11877,39812.0,Cluster 114,Cluster 48,Cluster 42,Cluster 82,Cluster 47,Cluster 82
11878,40109.0,Cluster 114,Cluster 51,Cluster 50,Cluster 75,Cluster 30,Cluster 27
11879,40186.0,Cluster 114,Cluster 99,Cluster 61,Cluster 2,Cluster 74,Cluster 46
11880,40191.0,Cluster 114,Cluster 65,Cluster 30,Cluster 12,Cluster 74,Cluster 70
11881,40252.0,Cluster 114,Cluster 39,Cluster 120,Cluster 41,Cluster 10,Cluster 19
11882,40255.0,Cluster 114,Cluster 18,Cluster 102,Cluster 77,Cluster 2,Cluster 53
11883,40375.0,Cluster 114,Cluster 76,Cluster 40,Cluster 15,Cluster 78,
11884,40552.0,Cluster 114,Cluster 12,Cluster 119,Cluster 124,Cluster 43,Cluster 88
11885,40566.0,Cluster 114,,,,,
11886,40591.0,Cluster 114,Cluster 92,Cluster 49,Cluster 114,Cluster 84,Cluster 2
11887,40649.0,Cluster 114,Cluster 28,Cluster 102,Cluster 3,Cluster 11,Cluster 30
11888,40658.0,Cluster 114,Cluster 24,Cluster 4,Cluster 88,Cluster 112,
11889,40694.0,Cluster 114,Cluster 40,Cluster 101,Cluster 86,Cluster 15,Cluster 30
11890,41030.0,Cluster 114,Cluster 72,Cluster 93,Cluster 96,Cluster 75,Cluster 45
11891,41035.0,Cluster 114,Cluster 60,Cluster 19,Cluster 94,Cluster 56,Cluster 96
11892,41037.0,Cluster 114,Cluster 116,Cluster 124,Cluster 76,Cluster 65,Cluster 45
11893,41045.0,Cluster 114,Cluster 94,Cluster 58,Cluster 77,Cluster 86,Cluster 45
11894,42897.0,Cluster 114,Cluster 49,Cluster 102,Cluster 88,Cluster 117,Cluster 75
11895,43180.0,Cluster 114,Cluster 85,Cluster 110,Cluster 118,Cluster 68,Cluster 31
11896,43327.0,Cluster 114,Cluster 92,Cluster 59,Cluster 111,Cluster 110,Cluster 89
11897,43472.0,Cluster 114,Cluster 33,Cluster 30,Cluster 88,Cluster 115,
11898,43731.0,Cluster 114,Cluster 3,Cluster 59,Cluster 54,Cluster 20,Cluster 121
11899,44089.0,Cluster 114,Cluster 71,Cluster 116,Cluster 56,Cluster 95,Cluster 42
11900,44411.0,Cluster 114,Cluster 13,Cluster 98,Cluster 40,Cluster 23,Cluster 25
11901,45255.0,Cluster 114,Cluster 69,Cluster 37,Cluster 95,Cluster 80,Cluster 72
11902,45817.0,Cluster 114,Cluster 74,Cluster 11,Cluster 109,Cluster 76,Cluster 34
11903,46200.0,Cluster 114,Cluster 42,Cluster 84,Cluster 84,Cluster 119,
11904,46616.0,Cluster 114,Cluster 70,Cluster 111,Cluster 90,Cluster 78,Cluster 64
11905,46701.0,Cluster 114,Cluster 48,Cluster 123,Cluster 63,Cluster 27,
11906,46949.0,Cluster 114,Cluster 2,Cluster 122,Cluster 15,Cluster 32,
11907,47120.0,Cluster 114,Cluster 119,Cluster 87,Cluster 28,Cluster 82,Cluster 27
11908,47492.0,Cluster 114,Cluster 14,Cluster 9,Cluster 55,Cluster 47,Cluster 57
11909,48099.0,Cluster 114,Cluster 32,Cluster 88,Cluster 12,Cluster 10,Cluster 106
11910,48358.0,Cluster 114,Cluster 119,Cluster 64,Cluster 97,Cluster 44,Cluster 64
11911,48523.0,Cluster 114,Cluster 112,Cluster 71,Cluster 81,Cluster 117,Cluster 104
11912,49296.0,Cluster 114,Cluster 40,Cluster 9,Cluster 31,Cluster 27,Cluster 124
11913,49421.0,Cluster 114,Cluster 44,Cluster 58,Cluster 90,Cluster 86,Cluster 45
11914,49721.0,Cluster 114,Cluster 54,Cluster 89,Cluster 96,Cluster 109,Cluster 85
11915,49781.0,Cluster 114,Cluster 30,Cluster 119,Cluster 64,Cluster 11,Cluster 81
11916,49796.0,Cluster 114,Cluster 27,,,,
11917,50597.0,Cluster 114,Cluster 23,Cluster 26,Cluster 66,Cluster 84,Cluster 113
11918,50602.0,Cluster 114,Cluster 97,Cluster 83,Cluster 60,Cluster 56,Cluster 55
11919,50696.0,Cluster 114,Cluster 21,Cluster 72,Cluster 82,Cluster 28,Cluster 94
11920,50922.0,Cluster 114,Cluster 103,Cluster 68,Cluster 40,Cluster 104,Cluster 11
11921,51350.0,Cluster 114,Cluster 23,Cluster 104,Cluster 20,Cluster 84,Cluster 96
11922,51356.0,Cluster 114,Cluster 89,Cluster 40,Cluster 115,Cluster 84,Cluster 40
11923,51472.0,Cluster 114,Cluster 49,Cluster 87,Cluster 102,Cluster 89,Cluster 38
11924,51674.0,Cluster 114,Cluster 2,Cluster 43,Cluster 112,Cluster 10,Cluster 25
11925,51790.0,Cluster 114,Cluster 69,Cluster 73,Cluster 47,Cluster 123,Cluster 13
11926,52259.0,Cluster 114,Cluster 100,Cluster 92,Cluster 109,Cluster 14,Cluster 76
11927,52312.0,Cluster 114,Cluster 106,Cluster 5,Cluster 76,Cluster 42,
11928,52357.0,Cluster 114,Cluster 16,Cluster 1,Cluster 6,Cluster 28,Cluster 44
11929,53705.0,Cluster 114,Cluster 74,Cluster 1,Cluster 44,Cluster 92,Cluster 1
11930,53991.0,Cluster 114,Cluster 28,Cluster 40,Cluster 5,Cluster 58,Cluster 117
11931,188.0,Cluster 115,Cluster 9,Cluster 119,Cluster 110,Cluster 60,Cluster 88
11932,343.0,Cluster 115,Cluster 43,Cluster 15,Cluster 18,,
11933,1913.0,Cluster 115,Cluster 101,Cluster 110,Cluster 44,Cluster 121,Cluster 83
11934,2847.0,Cluster 115,Cluster 101,Cluster 103,Cluster 10,Cluster 5,Cluster 87
11935,2890.0,Cluster 115,Cluster 90,Cluster 116,Cluster 119,Cluster 77,Cluster 72
11936,5289.0,Cluster 115,Cluster 56,Cluster 21,Cluster 96,Cluster 14,Cluster 6
11937,5696.0,Cluster 115,Cluster 48,Cluster 110,Cluster 16,Cluster 22,Cluster 61
11938,6176.0,Cluster 115,Cluster 85,Cluster 16,Cluster 49,Cluster 107,
11939,6637.0,Cluster 115,Cluster 58,Cluster 57,Cluster 52,Cluster 71,Cluster 47
11940,6774.0,Cluster 115,Cluster 96,Cluster 42,Cluster 38,Cluster 82,Cluster 74
11941,7245.0,Cluster 115,Cluster 8,Cluster 56,Cluster 96,Cluster 93,Cluster 60
11942,7262.0,Cluster 115,Cluster 108,Cluster 65,Cluster 20,Cluster 18,Cluster 35
11943,8622.0,Cluster 115,Cluster 116,Cluster 93,Cluster 68,Cluster 28,Cluster 46
11944,8630.0,Cluster 115,Cluster 67,Cluster 31,Cluster 49,Cluster 74,Cluster 74
11945,9422.0,Cluster 115,Cluster 111,Cluster 100,Cluster 13,Cluster 80,Cluster 41
11946,11241.0,Cluster 115,Cluster 63,Cluster 105,Cluster 78,Cluster 118,Cluster 13
11947,11716.0,Cluster 115,Cluster 26,Cluster 11,Cluster 13,,
11948,11721.0,Cluster 115,Cluster 85,Cluster 89,Cluster 74,,
11949,11857.0,Cluster 115,Cluster 17,Cluster 14,Cluster 7,Cluster 60,Cluster 61
11950,12019.0,Cluster 115,Cluster 102,Cluster 67,Cluster 4,Cluster 33,Cluster 61
11951,12329.0,Cluster 115,Cluster 70,Cluster 119,Cluster 112,,
11952,13233.0,Cluster 115,Cluster 67,Cluster 90,Cluster 11,,
11953,14540.0,Cluster 115,Cluster 35,Cluster 9,Cluster 59,Cluster 5,Cluster 42
11954,14743.0,Cluster 115,Cluster 117,Cluster 39,Cluster 101,Cluster 74,Cluster 98
11955,15113.0,Cluster 115,Cluster 93,Cluster 82,Cluster 75,Cluster 41,Cluster 0
11956,15320.0,Cluster 115,Cluster 123,Cluster 114,Cluster 64,Cluster 99,Cluster 73
11957,15423.0,Cluster 115,Cluster 43,Cluster 49,Cluster 89,Cluster 70,Cluster 114
11958,15462.0,Cluster 115,Cluster 112,Cluster 123,Cluster 78,Cluster 25,
11959,15605.0,Cluster 115,Cluster 14,Cluster 95,Cluster 119,Cluster 22,Cluster 4
11960,16158.0,Cluster 115,Cluster 46,Cluster 60,Cluster 104,Cluster 112,Cluster 46
11961,16237.0,Cluster 115,Cluster 49,Cluster 74,Cluster 47,Cluster 121,Cluster 28
11962,16324.0,Cluster 115,Cluster 6,Cluster 58,Cluster 59,Cluster 69,Cluster 12
11963,16333.0,Cluster 115,Cluster 32,Cluster 70,Cluster 8,,
11964,17143.0,Cluster 115,Cluster 29,Cluster 90,Cluster 116,,
11965,18174.0,Cluster 115,Cluster 110,Cluster 109,Cluster 31,,
11966,18257.0,Cluster 115,Cluster 30,Cluster 26,Cluster 120,Cluster 18,Cluster 100
11967,18807.0,Cluster 115,Cluster 67,,Cluster 62,Cluster 62,Cluster 43
11968,19069.0,Cluster 115,Cluster 67,,Cluster 84,Cluster 79,Cluster 106
11969,19375.0,Cluster 115,Cluster 67,,Cluster 30,,
11970,19611.0,Cluster 115,Cluster 112,Cluster 23,Cluster 100,Cluster 93,Cluster 43
11971,20005.0,Cluster 115,Cluster 102,Cluster 79,Cluster 62,Cluster 118,Cluster 32
11972,20032.0,Cluster 115,Cluster 101,Cluster 37,Cluster 86,Cluster 59,Cluster 30
11973,20313.0,Cluster 115,Cluster 80,Cluster 66,Cluster 37,Cluster 76,Cluster 45
11974,20389.0,Cluster 115,Cluster 67,,Cluster 78,Cluster 80,
11975,21408.0,Cluster 115,Cluster 93,Cluster 70,Cluster 0,Cluster 53,Cluster 117
11976,21484.0,Cluster 115,Cluster 4,Cluster 47,Cluster 11,Cluster 113,Cluster 34
11977,21582.0,Cluster 115,Cluster 99,Cluster 39,Cluster 64,,
11978,22061.0,Cluster 115,Cluster 9,Cluster 85,Cluster 120,Cluster 72,Cluster 15
11979,22205.0,Cluster 115,Cluster 91,Cluster 45,Cluster 120,Cluster 72,Cluster 50
11980,24444.0,Cluster 115,Cluster 34,Cluster 122,Cluster 40,Cluster 13,Cluster 110
11981,24684.0,Cluster 115,Cluster 120,Cluster 21,Cluster 42,Cluster 37,Cluster 108
11982,24774.0,Cluster 115,Cluster 57,Cluster 4,Cluster 32,Cluster 37,Cluster 108
11983,25007.0,Cluster 115,Cluster 31,Cluster 31,Cluster 122,Cluster 116,Cluster 93
11984,25553.0,Cluster 115,Cluster 28,Cluster 117,Cluster 90,Cluster 6,Cluster 40
11985,27405.0,Cluster 115,Cluster 64,Cluster 93,Cluster 29,Cluster 68,Cluster 8
11986,29051.0,Cluster 115,Cluster 20,Cluster 58,Cluster 96,Cluster 45,Cluster 71
11987,29867.0,Cluster 115,Cluster 59,Cluster 16,Cluster 106,Cluster 48,Cluster 61
11988,30634.0,Cluster 115,,Cluster 96,Cluster 1,Cluster 117,Cluster 76
11989,30639.0,Cluster 115,Cluster 30,Cluster 91,Cluster 36,Cluster 25,Cluster 37
11990,31067.0,Cluster 115,Cluster 31,Cluster 48,Cluster 2,,
11991,32120.0,Cluster 115,Cluster 8,Cluster 58,Cluster 63,Cluster 99,
11992,32317.0,Cluster 115,Cluster 30,Cluster 62,Cluster 12,Cluster 43,Cluster 98
11993,32682.0,Cluster 115,Cluster 1,Cluster 40,Cluster 110,Cluster 121,Cluster 33
11994,32684.0,Cluster 115,Cluster 42,,Cluster 37,Cluster 18,Cluster 68
11995,32778.0,Cluster 115,Cluster 14,Cluster 2,Cluster 33,Cluster 14,Cluster 84
11996,32811.0,Cluster 115,Cluster 113,Cluster 40,Cluster 98,Cluster 37,Cluster 87
11997,32893.0,Cluster 115,Cluster 122,Cluster 72,Cluster 14,Cluster 6,Cluster 28
11998,33004.0,Cluster 115,Cluster 94,Cluster 46,Cluster 118,Cluster 13,Cluster 14
11999,33027.0,Cluster 115,Cluster 87,Cluster 105,Cluster 20,Cluster 26,
12000,33073.0,Cluster 115,Cluster 32,Cluster 56,Cluster 6,Cluster 86,Cluster 3
12001,33075.0,Cluster 115,Cluster 45,Cluster 64,Cluster 31,Cluster 47,Cluster 103
12002,33317.0,Cluster 115,Cluster 117,Cluster 109,Cluster 20,Cluster 77,Cluster 70
12003,33468.0,Cluster 115,Cluster 56,Cluster 19,Cluster 51,Cluster 50,Cluster 115
12004,33600.0,Cluster 115,Cluster 103,Cluster 70,Cluster 107,,
12005,34272.0,Cluster 115,Cluster 32,Cluster 100,Cluster 44,Cluster 54,Cluster 59
12006,34405.0,Cluster 115,Cluster 64,Cluster 38,Cluster 35,Cluster 43,Cluster 64
12007,35131.0,Cluster 115,Cluster 12,Cluster 72,Cluster 2,Cluster 67,Cluster 95
12008,39322.0,Cluster 115,Cluster 80,Cluster 20,Cluster 91,Cluster 11,Cluster 10
12009,39527.0,Cluster 115,Cluster 54,Cluster 108,Cluster 60,Cluster 62,Cluster 16
12010,39704.0,Cluster 115,Cluster 65,Cluster 93,Cluster 3,Cluster 1,Cluster 4
12011,39833.0,Cluster 115,Cluster 77,Cluster 73,Cluster 93,Cluster 51,Cluster 119
12012,40495.0,Cluster 115,Cluster 80,Cluster 23,Cluster 100,Cluster 31,Cluster 30
12013,40770.0,Cluster 115,Cluster 107,Cluster 69,Cluster 68,Cluster 6,Cluster 44
12014,41982.0,Cluster 115,Cluster 94,Cluster 7,Cluster 89,Cluster 11,Cluster 76
12015,42456.0,Cluster 115,Cluster 106,Cluster 96,Cluster 34,Cluster 69,Cluster 107
12016,43102.0,Cluster 115,Cluster 40,Cluster 84,Cluster 123,,
12017,43183.0,Cluster 115,Cluster 119,Cluster 123,Cluster 79,Cluster 26,Cluster 113
12018,44019.0,Cluster 115,Cluster 15,Cluster 60,Cluster 19,Cluster 69,Cluster 65
12019,44259.0,Cluster 115,Cluster 36,Cluster 53,Cluster 114,Cluster 52,Cluster 119
12020,44574.0,Cluster 115,Cluster 42,Cluster 28,Cluster 3,Cluster 52,Cluster 8
12021,44662.0,Cluster 115,Cluster 100,Cluster 70,Cluster 96,Cluster 33,Cluster 33
12022,45386.0,Cluster 115,Cluster 45,Cluster 74,Cluster 7,Cluster 36,
12023,47433.0,Cluster 115,Cluster 28,Cluster 51,Cluster 52,Cluster 86,Cluster 92
12024,47470.0,Cluster 115,Cluster 75,Cluster 121,Cluster 106,Cluster 2,Cluster 14
12025,47493.0,Cluster 115,Cluster 107,Cluster 79,Cluster 82,Cluster 86,Cluster 121
12026,47539.0,Cluster 115,Cluster 28,Cluster 14,Cluster 109,Cluster 14,Cluster 2
12027,48179.0,Cluster 115,Cluster 77,Cluster 103,Cluster 8,Cluster 84,Cluster 61
12028,48304.0,Cluster 115,Cluster 103,Cluster 24,Cluster 52,Cluster 97,Cluster 58
12029,48345.0,Cluster 115,Cluster 82,Cluster 100,Cluster 77,,
12030,48349.0,Cluster 115,Cluster 113,Cluster 29,Cluster 17,Cluster 66,Cluster 62
12031,48395.0,Cluster 115,Cluster 95,Cluster 99,Cluster 23,Cluster 4,Cluster 99
12032,48403.0,Cluster 115,Cluster 1,Cluster 53,Cluster 109,Cluster 16,Cluster 27
12033,48427.0,Cluster 115,Cluster 32,,,,
12034,48655.0,Cluster 115,,Cluster 16,Cluster 42,Cluster 19,Cluster 110
12035,48836.0,Cluster 115,Cluster 6,Cluster 77,Cluster 107,,
12036,49244.0,Cluster 115,Cluster 43,Cluster 97,Cluster 124,Cluster 73,Cluster 4
12037,49258.0,Cluster 115,Cluster 97,Cluster 58,Cluster 68,Cluster 31,Cluster 34
12038,49301.0,Cluster 115,Cluster 95,Cluster 56,Cluster 22,Cluster 73,Cluster 50
12039,49507.0,Cluster 115,Cluster 91,Cluster 108,Cluster 18,Cluster 94,
12040,49611.0,Cluster 115,Cluster 56,Cluster 115,Cluster 99,Cluster 71,Cluster 107
12041,50532.0,Cluster 115,Cluster 1,Cluster 78,Cluster 64,Cluster 69,Cluster 28
